Loss,Accuracy,Validation Loss,Validation Accuracy
0.6902539730072021,0.5599479675292969,0.6912486553192139,0.6901785731315613
0.6800698041915894,0.5854356288909912,0.7148872017860413,0.47857141494750977
0.6783433556556702,0.577113151550293,0.7044149041175842,0.47857141494750977
0.6808670163154602,0.5646293759346008,0.6934893727302551,0.47857141494750977
0.6756490468978882,0.5729519128799438,0.6890857815742493,0.47857141494750977
0.6736254096031189,0.5729519128799438,0.6897144317626953,0.47857141494750977
0.6720371246337891,0.5729519128799438,0.6832705140113831,0.47857141494750977
0.6666538119316101,0.5658713579177856,0.677007794380188,0.4794642925262451
0.6564772725105286,0.6234070062637329,0.7072542905807495,0.47857141494750977
0.6643425822257996,0.5755526423454285,0.671866774559021,0.4794642925262451
0.6526190042495728,0.6033810377120972,0.6755117774009705,0.47857141494750977
0.6467968225479126,0.577113151550293,0.6572550535202026,0.5160714387893677
0.6410547494888306,0.6327698230743408,0.661281168460846,0.48571428656578064
0.6246044635772705,0.654096245765686,0.6517905592918396,0.5026785731315613
0.6214609742164612,0.6475942730903625,0.6209338307380676,0.8339285850524902
0.6215081214904785,0.7068920731544495,0.6524863839149475,0.4973214268684387
0.6102409362792969,0.6873862147331238,0.6116930246353149,0.6544643044471741
0.5891323089599609,0.7154746651649475,0.6237109303474426,0.5607143044471741
0.5793971419334412,0.704031229019165,0.5910550355911255,0.6785714030265808
0.5660706758499146,0.7641092538833618,0.5699958205223083,0.7401785850524902
0.5525016188621521,0.7552666068077087,0.5422338247299194,0.8223214149475098
0.5341245532035828,0.7862158417701721,0.5263945460319519,0.8142856955528259
0.5245415568351746,0.7633289694786072,0.5379185676574707,0.7508928775787354
0.5105332136154175,0.7934980392456055,0.5002043843269348,0.8285714387893677
0.5063149929046631,0.7929778695106506,0.5131274461746216,0.7651785612106323
0.49247488379478455,0.7945383787155151,0.47624582052230835,0.8348214030265808
0.4838070869445801,0.7994798421859741,0.4631054401397705,0.8348214030265808
0.48322737216949463,0.7919375896453857,0.47604113817214966,0.7919642925262451
0.4582037031650543,0.8122236728668213,0.5793782472610474,0.6589285731315613
0.4542664587497711,0.8106632232666016,0.4964868724346161,0.7580357193946838
0.4403103291988373,0.8150845170021057,0.455984503030777,0.8008928298950195
0.42862188816070557,0.8265279531478882,0.5513654351234436,0.6991071701049805
0.4352457821369171,0.8166449666023254,0.46168938279151917,0.7848214507102966
0.4204016923904419,0.8241872787475586,0.4116710126399994,0.8428571224212646
0.3986041247844696,0.840312123298645,0.4019666016101837,0.8491071462631226
0.39784106612205505,0.8434330224990845,0.4770926833152771,0.7678571343421936
0.4052121937274933,0.8306535482406616,0.38064658641815186,0.862500011920929
0.3810412883758545,0.8457737565040588,0.3767228424549103,0.862500011920929
0.3913637101650238,0.8426527976989746,0.3727554380893707,0.8616071343421936
0.3770371675491333,0.8504551649093628,0.3754178583621979,0.8500000238418579
0.3777448832988739,0.8520156145095825,0.3690170645713806,0.8535714149475098
0.36354291439056396,0.8556566834449768,0.35301294922828674,0.875
0.37888479232788086,0.8494148254394531,0.3478783667087555,0.8651785850524902
0.36384117603302,0.8517554998397827,0.39785775542259216,0.8223214149475098
0.3645794987678528,0.8572171926498413,0.33816659450531006,0.8830357193946838
0.3428007960319519,0.8624187111854553,0.332744300365448,0.8839285969734192
0.3456185758113861,0.8603380918502808,0.3281343877315521,0.8848214149475098
0.3322959244251251,0.868660569190979,0.32172518968582153,0.8830357193946838
0.3305409252643585,0.868140459060669,0.3413807451725006,0.8589285612106323
0.331961989402771,0.8690352439880371,0.3238431513309479,0.8776785731315613
