Loss,Accuracy,Validation Loss,Validation Accuracy
0.6992239356040955,0.4874953329563141,0.695158839225769,0.488023966550827
0.6968660354614258,0.5042926669120789,0.6945760250091553,0.5119760632514954
0.6982635855674744,0.4765459895133972,0.6930654644966125,0.501122772693634
0.6928048133850098,0.52370285987854,0.6950700879096985,0.48914670944213867
0.6939599514007568,0.5161129832267761,0.6915185451507568,0.523952066898346
0.6949028372764587,0.499564528465271,0.6909568309783936,0.534805417060852
0.6932414770126343,0.5167350769042969,0.6961422562599182,0.48914670944213867
0.6912021040916443,0.5312927961349487,0.6993018388748169,0.4883981943130493
0.6912214756011963,0.5266890525817871,0.695466160774231,0.511227548122406
0.6911182999610901,0.5288043022155762,0.6917656064033508,0.49513474106788635
0.6916500329971313,0.521836519241333,0.6894003748893738,0.5142215490341187
0.6896299123764038,0.5299240946769714,0.6999781727790833,0.511227548122406
0.6916489601135254,0.5242005586624146,0.6879304647445679,0.5669910311698914
0.6897062659263611,0.5363941788673401,0.6872397065162659,0.5808383226394653
0.6889191269874573,0.5332835912704468,0.6886171698570251,0.5134730339050293
0.6878484487533569,0.5467213988304138,0.6865097880363464,0.5797155499458313
0.6887224316596985,0.5405001640319824,0.6863024830818176,0.586077868938446
0.6879670023918152,0.5521960854530334,0.6946441531181335,0.48952096700668335
0.6891174912452698,0.5321637392044067,0.6854221224784851,0.58757483959198
0.6879734396934509,0.5433619618415833,0.6858047842979431,0.5729790329933167
0.6874969601631165,0.5428642630577087,0.6888313293457031,0.519835352897644
0.686205267906189,0.5472636818885803,0.6855146288871765,0.5729790329933167
0.686301052570343,0.5576707720756531,0.6933488845825195,0.496257483959198
0.6865406036376953,0.5467213988304138,0.6874896883964539,0.5306886434555054
0.6831126809120178,0.5622744560241699,0.6902821063995361,0.5093562602996826
0.6862489581108093,0.5576707720756531,0.682762861251831,0.588697612285614
0.6852415204048157,0.554684579372406,0.6823986172676086,0.592440128326416
0.6844425201416016,0.5579196214675903,0.687473714351654,0.5280688405036926
0.6827730536460876,0.5560532808303833,0.6816772818565369,0.589820384979248
0.6856192350387573,0.5609058141708374,0.6820109486579895,0.5770958065986633
