Loss,Accuracy,Validation Loss,Validation Accuracy
0.7025402784347534,0.4725806415081024,0.6895850300788879,0.6951219439506531
0.6939305663108826,0.5258064270019531,0.6803745627403259,0.6951219439506531
0.6941207647323608,0.5129032135009766,0.6822472214698792,0.6951219439506531
0.6947827935218811,0.4959677457809448,0.6858797073364258,0.6951219439506531
0.6940460801124573,0.5064516067504883,0.6916947960853577,0.6951219439506531
0.6938706636428833,0.49637097120285034,0.6886783838272095,0.6951219439506531
0.6945165395736694,0.44596773386001587,0.6869568228721619,0.6951219439506531
0.6935712695121765,0.4903225898742676,0.6919497847557068,0.7027438879013062
0.693921685218811,0.5064516067504883,0.6925079822540283,0.6158536672592163
0.6932618618011475,0.5270161032676697,0.7002905607223511,0.3048780560493469
0.6937185525894165,0.47822579741477966,0.6921257972717285,0.6158536672592163
0.6934909224510193,0.4971774220466614,0.6924574375152588,0.5518292784690857
0.6928878426551819,0.500806450843811,0.6883606314659119,0.6951219439506531
0.6924889087677002,0.5096774101257324,0.6856868863105774,0.6951219439506531
0.6931124925613403,0.5032258033752441,0.6883435249328613,0.7164633870124817
0.6919043660163879,0.5471774339675903,0.691224992275238,0.5762194991111755
0.6911973357200623,0.5637096762657166,0.6872697472572327,0.6920731663703918
0.690325140953064,0.5306451320648193,0.6884389519691467,0.6509146094322205
0.6886183023452759,0.524193525314331,0.6805146336555481,0.6996951103210449
0.6881639957427979,0.5596774220466614,0.6822936534881592,0.6981707215309143
0.6879321932792664,0.5475806593894958,0.685560405254364,0.6158536672592163
0.6858091950416565,0.5681451559066772,0.6782317161560059,0.6996951103210449
0.6830618381500244,0.5814515948295593,0.6693338751792908,0.7240853905677795
0.6803625226020813,0.6181451678276062,0.6700005531311035,0.6859756112098694
0.6792080998420715,0.603225827217102,0.686870813369751,0.5289633870124817
0.678451657295227,0.5927419066429138,0.6576530933380127,0.6996951103210449
0.6698140501976013,0.6149193644523621,0.7212326526641846,0.37957316637039185
0.6729859113693237,0.5955645442008972,0.6433535814285278,0.7012194991111755
0.6640114784240723,0.635887086391449,0.6297630071640015,0.7286585569381714
0.6618988513946533,0.61330646276474,0.6586408615112305,0.6280487775802612
