Loss,Accuracy,Validation Loss,Validation Accuracy
0.6935392022132874,0.5313706994056702,0.6883381009101868,0.5163158178329468
0.6760867834091187,0.5738992094993591,0.6374024748802185,0.7078947424888611
0.602622389793396,0.6974079608917236,0.530335009098053,0.7797368168830872
0.5084214210510254,0.7671873569488525,0.4812818169593811,0.7699999809265137
0.45197615027427673,0.8001459240913391,0.4024905562400818,0.8351315855979919
0.406541109085083,0.8237060904502869,0.36981549859046936,0.8521052598953247
0.36924561858177185,0.843275249004364,0.37713590264320374,0.8357895016670227
0.34935662150382996,0.8517294526100159,0.3198763430118561,0.8740789294242859
0.32240787148475647,0.8652476072311401,0.30350327491760254,0.8805263042449951
0.30715811252593994,0.8752467632293701,0.3019707500934601,0.871052622795105
0.289480984210968,0.8820701837539673,0.29058048129081726,0.8790789246559143
0.2764296233654022,0.8906960487365723,0.28168463706970215,0.8840789198875427
0.26310551166534424,0.8959316611289978,0.24973976612091064,0.9049999713897705
0.24638456106185913,0.9050725102424622,0.2959648072719574,0.8739473819732666
0.242367684841156,0.9036134481430054,0.23200519382953644,0.9115789532661438
0.23131094872951508,0.9089348316192627,0.28701114654541016,0.867236852645874
0.22318924963474274,0.9130975604057312,0.26344212889671326,0.8922368288040161
0.20954260230064392,0.9190198183059692,0.20995771884918213,0.9207894802093506
0.20091427862644196,0.9217664003372192,0.20514246821403503,0.9211841821670532
0.19008253514766693,0.9252853989601135,0.2044113576412201,0.921973705291748
0.18320122361183167,0.9306926727294922,0.2670139968395233,0.8903947472572327
0.1782810539007187,0.9318942427635193,0.19656902551651,0.9268420934677124
0.1648346334695816,0.9379023313522339,0.17565397918224335,0.9334210753440857
0.15274718403816223,0.9445540904998779,0.1700419783592224,0.9339473843574524
0.14801597595214844,0.9463136196136475,0.1821816861629486,0.9246052503585815
0.13954170048236847,0.9486310482025146,0.1596241593360901,0.9422368407249451
0.1348535567522049,0.9511629939079285,0.15516576170921326,0.9397368431091309
0.11845044791698456,0.9590592980384827,0.1730749011039734,0.9300000071525574
0.11273972690105438,0.9615054726600647,0.13949570059776306,0.9501315951347351
0.1036553606390953,0.9642519950866699,0.14368951320648193,0.9485526084899902
0.09683087468147278,0.9673418402671814,0.12893125414848328,0.9547368288040161
0.0920252874493599,0.969573438167572,0.12345118820667267,0.956315815448761
0.08474647998809814,0.9730066061019897,0.14454370737075806,0.9423684477806091
0.07704632729291916,0.9752382040023804,0.17336967587471008,0.9261842370033264
0.07137833535671234,0.9775126576423645,0.10744025558233261,0.9619736671447754
0.06251963973045349,0.9809458255767822,0.10085571557283401,0.9656578898429871
0.05729216709733009,0.9836065769195557,0.10082637518644333,0.9628947377204895
0.052760232239961624,0.9843361377716064,0.08856399357318878,0.9714473485946655
0.0473339818418026,0.986825168132782,0.10035087913274765,0.964736819267273
0.04021257907152176,0.9897862672805786,0.10725733637809753,0.9611842036247253
0.03595218062400818,0.991374135017395,0.07540809363126755,0.9767104983329773
0.03226114436984062,0.9922753572463989,0.08279747515916824,0.9731578826904297
0.030652832239866257,0.9926186800003052,0.1137034147977829,0.9592105150222778
0.02421565167605877,0.9945068955421448,0.06720597296953201,0.980394721031189
0.021002858877182007,0.9960089325904846,0.062161918729543686,0.9823684096336365
0.018970180302858353,0.9959231019020081,0.05901341512799263,0.9838157892227173
0.014093092642724514,0.9976397156715393,0.05720315873622894,0.9836841821670532
0.013447670266032219,0.9976397156715393,0.058647722005844116,0.984342098236084
0.009183418937027454,0.9993133544921875,0.05614034831523895,0.984473705291748
0.010659569874405861,0.9980258941650391,0.049895334988832474,0.9868420958518982
