Loss,Accuracy,Validation Loss,Validation Accuracy
0.6926966309547424,0.5101378560066223,0.7014684677124023,0.3048780560493469
0.6934735774993896,0.4841849207878113,0.7005548477172852,0.3048780560493469
0.6929579973220825,0.4971613883972168,0.700446367263794,0.3048780560493469
0.6929588913917542,0.500405490398407,0.6997620463371277,0.3048780560493469
0.6922933459281921,0.5101378560066223,0.700485110282898,0.3048780560493469
0.6922498941421509,0.5101378560066223,0.7014080882072449,0.3048780560493469
0.6926454901695251,0.4971613883972168,0.7004407644271851,0.3048780560493469
0.6919578909873962,0.5166261196136475,0.7016909122467041,0.3048780560493469
0.6928761005401611,0.49067315459251404,0.7005032300949097,0.3048780560493469
0.6919462084770203,0.5101378560066223,0.7009327411651611,0.3048780560493469
0.6916095018386841,0.5166261196136475,0.701018214225769,0.3048780560493469
0.6926826238632202,0.49067315459251404,0.700141191482544,0.3048780560493469
0.6918094754219055,0.5064516067504883,0.7009907364845276,0.3048780560493469
0.6917787194252014,0.5036496520042419,0.7007989883422852,0.3048780560493469
0.6918379068374634,0.5101378560066223,0.700803816318512,0.3048780560493469
0.6918649673461914,0.5036496520042419,0.7011788487434387,0.3048780560493469
0.6920579075813293,0.4971613883972168,0.7003178596496582,0.3048780560493469
0.6912440061569214,0.5166261196136475,0.7012893557548523,0.3048780560493469
0.6913475394248962,0.5133820176124573,0.701718807220459,0.3048780560493469
0.6926854252815247,0.4776966869831085,0.6996052265167236,0.3048780560493469
0.6920400857925415,0.4971613883972168,0.6999589204788208,0.3048780560493469
0.6920469999313354,0.4927007257938385,0.6983780264854431,0.3109756112098694
0.6917192935943604,0.5040322542190552,0.6989603042602539,0.30945122241973877
0.6918509006500244,0.49472829699516296,0.6983353495597839,0.3125
0.6913402676582336,0.5072580575942993,0.6987596750259399,0.3109756112098694
0.6910569667816162,0.51500403881073,0.6985453367233276,0.3125
0.6904419660568237,0.5328466892242432,0.7004837393760681,0.3048780560493469
0.6909155249595642,0.5190591812133789,0.700043261051178,0.30792683362960815
0.6918014883995056,0.4971613883972168,0.7013134360313416,0.3048780560493469
0.6912307739257812,0.5060827136039734,0.7007424235343933,0.3048780560493469
