Loss,Accuracy,Validation Loss,Validation Accuracy
0.6933523416519165,0.5090399980545044,0.6877296566963196,0.6637097001075745
0.6937044858932495,0.4947797358036041,0.6892864108085632,0.6637097001075745
0.6933373808860779,0.5007639527320862,0.6901648044586182,0.663306474685669
0.6933796405792236,0.4955436587333679,0.6911874413490295,0.6564516425132751
0.6932169795036316,0.5090399980545044,0.6927271485328674,0.5588709712028503
0.6931430101394653,0.49732688069343567,0.6935105919837952,0.4536290466785431
0.6928850412368774,0.5263559818267822,0.6951210498809814,0.3427419364452362
0.6928049325942993,0.5123503804206848,0.6966610550880432,0.3362903296947479
0.6931675672531128,0.48675835132598877,0.6954703330993652,0.33870968222618103
0.6929023265838623,0.4992360472679138,0.695635199546814,0.33911290764808655
0.6929848790168762,0.4876496195793152,0.6946065425872803,0.3516128957271576
0.692768931388855,0.5047109723091125,0.6949172019958496,0.3471774160861969
0.6926127076148987,0.5095492601394653,0.6960425972938538,0.3375000059604645
0.6923837065696716,0.5194805264472961,0.697357714176178,0.3362903296947479
0.6927412748336792,0.4991087317466736,0.6972787380218506,0.3362903296947479
0.6917487382888794,0.5277494788169861,0.6993508338928223,0.3362903296947479
0.6928579211235046,0.4950343668460846,0.6982688903808594,0.3362903296947479
0.6918913722038269,0.5196028351783752,0.6997748017311096,0.3362903296947479
0.6926243901252747,0.5011458992958069,0.6994729042053223,0.3362903296947479
0.692359447479248,0.5072574615478516,0.6997575759887695,0.3362903296947479
0.692562997341156,0.5011458992958069,0.6989818811416626,0.3362903296947479
0.69258052110672,0.5011458992958069,0.6984129548072815,0.3362903296947479
0.692514955997467,0.4970715641975403,0.6978587508201599,0.3362903296947479
0.6926348805427551,0.49299898743629456,0.6969437003135681,0.33669355511665344
0.6919575929641724,0.5151515007019043,0.6985169649124146,0.3362903296947479
0.6923259496688843,0.501145601272583,0.6980800032615662,0.3362903296947479
0.6920586228370667,0.5090399980545044,0.6982895135879517,0.3362903296947479
0.6928832530975342,0.4803921580314636,0.6964860558509827,0.3375000059604645
0.6923004388809204,0.49274253845214844,0.6957705020904541,0.3431451618671417
0.6924638152122498,0.48624905943870544,0.6945090889930725,0.3959677517414093
0.6921120285987854,0.514511227607727,0.6958726048469543,0.3423387110233307
0.6923059821128845,0.49274253845214844,0.6948591470718384,0.37580645084381104
0.6918463110923767,0.520626425743103,0.6960744857788086,0.34112903475761414
0.6922286152839661,0.4966895878314972,0.695828378200531,0.34395161271095276
0.6921732425689697,0.49821746349334717,0.6958082914352417,0.3443548381328583
0.6915276050567627,0.5155335068702698,0.6978543400764465,0.3362903296947479
0.6918941736221313,0.5038197040557861,0.6978698372840881,0.3362903296947479
0.6924838423728943,0.482815682888031,0.6955873966217041,0.35564514994621277
0.6919721364974976,0.5031830668449402,0.6963244080543518,0.3423387110233307
0.6920850276947021,0.502546489238739,0.6956316828727722,0.35524192452430725
0.6919698119163513,0.5215122103691101,0.6961647272109985,0.34556451439857483
0.6916429400444031,0.513114333152771,0.6963159441947937,0.3427419364452362
0.6915045380592346,0.5101858973503113,0.6975165009498596,0.33709678053855896
0.6915801763534546,0.5064935088157654,0.6982933282852173,0.3358871042728424
0.6921352744102478,0.48573973774909973,0.6952196955680847,0.385887086391449
0.6917695999145508,0.5122199654579163,0.694383442401886,0.42258065938949585
0.6917977333068848,0.5630091428756714,0.6944136023521423,0.42258065938949585
0.6914051175117493,0.5469824075698853,0.6955428123474121,0.37661290168762207
0.6913435459136963,0.5190985202789307,0.6968885064125061,0.3447580635547638
0.6910741925239563,0.5089126825332642,0.6977845430374146,0.33951613306999207
