Loss,Accuracy,Validation Loss,Validation Accuracy
0.700304388999939,0.48300012946128845,0.6924852728843689,0.55080646276474
0.6937598586082458,0.47103017568588257,0.6930275559425354,0.5512096881866455
0.6935981512069702,0.4602063000202179,0.6929652690887451,0.55080646276474
0.6935887336730957,0.48465555906295776,0.693051815032959,0.5693548321723938
0.6935555934906006,0.4858016073703766,0.6928648352622986,0.55080646276474
0.6935248374938965,0.47103017568588257,0.6928233504295349,0.55080646276474
0.6934354901313782,0.4854195713996887,0.6925039887428284,0.55080646276474
0.6935707926750183,0.5117789506912231,0.6940813064575195,0.44919353723526
0.6934732794761658,0.479887992143631,0.6927935481071472,0.5592741966247559
0.6931676268577576,0.5063033103942871,0.6918619871139526,0.55080646276474
0.6935630440711975,0.5127291083335876,0.6938152313232422,0.44919353723526
0.6932763457298279,0.4891124367713928,0.6926531195640564,0.5229838490486145
0.6928653120994568,0.5155991315841675,0.6915724873542786,0.6056451797485352
0.6925374865531921,0.5279511213302612,0.6917957663536072,0.5782257914543152
0.6926602125167847,0.5227301716804504,0.6899076104164124,0.5596774220466614
0.6912868022918701,0.5437412261962891,0.6930043697357178,0.47379031777381897
0.6910398006439209,0.5361008644104004,0.695252537727356,0.4508064389228821
0.6919560432434082,0.5381382703781128,0.6937007308006287,0.45725807547569275
0.6906027793884277,0.5265503525733948,0.6910407543182373,0.5366935729980469
0.6903567910194397,0.5443779230117798,0.6867813467979431,0.60161292552948
0.6903347373008728,0.5504902601242065,0.6871976852416992,0.6076613068580627
0.6882955431938171,0.569591224193573,0.6847390532493591,0.6104838848114014
0.6877028942108154,0.5722653865814209,0.6831615567207336,0.6112903356552124
0.6860047578811646,0.570482611656189,0.6888960599899292,0.5411290526390076
0.6852417588233948,0.5670444369316101,0.6862296462059021,0.5620967745780945
0.6838725209236145,0.5718833804130554,0.6765155792236328,0.5625
0.6843413710594177,0.5613141655921936,0.6799351572990417,0.6068548560142517
0.6816744208335876,0.5778683423995972,0.679062008857727,0.6052419543266296
0.6803205013275146,0.5802878141403198,0.6718816757202148,0.5911290049552917
0.67881178855896,0.5880554914474487,0.6816786527633667,0.5681451559066772
0.6770190596580505,0.5902494788169861,0.674049973487854,0.6072580814361572
0.6765257120132446,0.5821028351783752,0.67103111743927,0.6137096881866455
0.6754171848297119,0.5894562602043152,0.665998101234436,0.5955645442008972
0.6748152375221252,0.5878008604049683,0.6661282777786255,0.6165322661399841
0.6730855703353882,0.5958232283592224,0.678071916103363,0.5665322542190552
0.6690950989723206,0.6033363342285156,0.661756694316864,0.6116935610771179
0.6680979132652283,0.6029542684555054,0.6600591540336609,0.6181451678276062
0.6708109974861145,0.5869094729423523,0.6671223044395447,0.6120967864990234
0.6686931252479553,0.5981415510177612,0.6590135097503662,0.6221774220466614
0.6653944849967957,0.6055010557174683,0.6658658981323242,0.6044355034828186
0.6655470132827759,0.6025722622871399,0.6718799471855164,0.5822580456733704
0.6615847945213318,0.6052464246749878,0.6649174094200134,0.6060484051704407
0.6643388867378235,0.6067745089530945,0.6584576964378357,0.6237903237342834
0.6557945013046265,0.6218006014823914,0.6876116991043091,0.5427419543266296
0.6629056930541992,0.605373740196228,0.6566138863563538,0.6221774220466614
0.6612171530723572,0.6035909652709961,0.6510635614395142,0.6189516186714172
0.6584734320640564,0.6108493804931641,0.6574075222015381,0.6177419424057007
0.6567625403404236,0.6135234832763672,0.6503174901008606,0.6290322542190552
0.6555512547492981,0.617089033126831,0.6579799056053162,0.614112913608551
0.6535090804100037,0.6141601800918579,0.6480159759521484,0.6201612949371338
