Loss,Accuracy,Validation Loss,Validation Accuracy
0.7096149921417236,0.4939984977245331,0.6959700584411621,0.46226415038108826
0.6937292814254761,0.48537135124206543,0.6926710605621338,0.46933960914611816
0.6883142590522766,0.5558889508247375,0.6819911003112793,0.5660377144813538
0.6738970875740051,0.6069017052650452,0.6682865023612976,0.5507075190544128
0.656153678894043,0.6237809658050537,0.6477910280227661,0.6025943160057068
0.6334623694419861,0.6395348906517029,0.6515988707542419,0.614386796951294
0.622368335723877,0.6534133553504944,0.6374058723449707,0.6049528121948242
0.6110875010490417,0.6522880792617798,0.6367436647415161,0.6084905862808228
0.6058838367462158,0.6627907156944275,0.6365442276000977,0.6073113083839417
0.5988268852233887,0.6729182004928589,0.634369969367981,0.6108490824699402
0.5961146950721741,0.6732933521270752,0.6298949718475342,0.6214622855186462
0.593052864074707,0.6789197325706482,0.6345674991607666,0.6132075190544128
0.5858438014984131,0.6841710209846497,0.632680356502533,0.6238207817077637
0.5787106156349182,0.6927981972694397,0.6310229301452637,0.6191037893295288
0.5776503086090088,0.6845461130142212,0.6340208053588867,0.6120283007621765
0.5695337653160095,0.6995499134063721,0.643275260925293,0.6179245114326477
0.5696949362754822,0.7074268460273743,0.6348907947540283,0.6226415038108826
0.5686999559402466,0.690172553062439,0.6256253719329834,0.6273584961891174
0.559770405292511,0.7093023061752319,0.631632924079895,0.6167452931404114
0.5484156012535095,0.7063015699386597,0.635795533657074,0.6167452931404114
0.5509737730026245,0.711077868938446,0.6271222829818726,0.6285377144813538
0.5403226017951965,0.7183045744895935,0.6423313021659851,0.6049528121948242
0.5468757152557373,0.7220554947853088,0.6334137916564941,0.6238207817077637
0.5336631536483765,0.7273068428039551,0.6320820450782776,0.6226415038108826
0.5268438458442688,0.7316616773605347,0.631441056728363,0.625
0.5205755233764648,0.7320359349250793,0.6350059509277344,0.6285377144813538
0.502105712890625,0.7554388642311096,0.6723050475120544,0.6084905862808228
0.5106620788574219,0.7460615038871765,0.6401810050010681,0.6226415038108826
0.500607430934906,0.7565641403198242,0.6473861336708069,0.6132075190544128
0.49602872133255005,0.7498124241828918,0.6442660093307495,0.6214622855186462
